SN,latitude,longitude,x,y,species,code,dia_cm,height_m,class
23318,27.43299503,85.05168815,307422,3035904,Hill spp,,25,23,3
23319,27.43199199,85.0496739,307221,3035796,Abies spp,,82,24,4
23320,27.4323479,85.05278171,307529,3035830,Acacia catechu,,75,20,3
23321,27.43004479,85.04815331,307068,3035582,Adina cardifolia,,10,28,1
23322,27.43430529,85.05108716,307365,3036050,Albizia spp,,87,22,3
23323,27.42713883,85.05619718,307858,3035248,Alnus nepalensis,,71,19,1
23324,27.43312867,85.05032145,307287,3035921,Anogeissus latifolia,,97,26,3
23325,27.42879997,85.05659828,307900,3035431,Bombax ceiba,,31,17,3
23326,27.43241072,85.04975193,307230,3035842,Cedrela toona,,31,30,3
23327,27.43159574,85.05362438,307611,3035746,Dalbergia sissoo,,62,24,1
23328,27.4294208,85.05034036,307283,3035510,Eugenia Jambolana,,17,17,4
23329,27.43526845,85.04965734,307225,3036159,Hymenodictyon excelsum,,90,17,2
23330,27.43256329,85.0466702,306925,3035864,Lagerstroemia parviflora,,51,24,2
23331,27.42241944,85.05134027,307369,3034732,Michelia champaca,,49,25,3
23332,27.42746609,85.05237118,307480,3035290,Pinus roxburghii,,80,30,1
23333,27.43471187,85.04919383,307179,3036098,Pinus wallichiana,,29,21,4
23334,27.43263045,85.04876698,307133,3035868,Quercus spp,,17,30,3
23335,27.42872462,85.05503697,307746,3035425,Schima wallichii,,73,23,1
23336,27.43201127,85.04676288,306934,3035802,Shorea robusta,,32,30,3
23337,27.43357382,85.05005725,307262,3035970,Terminalia alata,,88,26,2
23338,27.43231285,85.052072,307459,3035828,Trewia nudiflora,,36,22,2
23339,27.42640436,85.05501576,307740,3035168,Tsuga spp,,80,30,4
23340,27.42890947,85.05543789,307786,3035445,Terai spp,,12,22,4
23341,27.43560057,85.05039827,307299,3036194,Hill spp,,98,16,2
23342,27.43298793,85.04804889,307062,3035909,Abies spp,,60,24,2
23343,27.42655021,85.05358453,307599,3035187,Acacia catechu,,41,16,1
23344,27.42688485,85.05584273,307822,3035220,Adina cardifolia,,10,27,3
23345,27.42825725,85.04768389,307018,3035385,Albizia spp,,77,17,3
23346,27.43155003,85.0522161,307472,3035743,Alnus nepalensis,,38,23,1
23347,27.43150723,85.05189918,307441,3035739,Anogeissus latifolia,,16,30,4
23348,27.42718464,85.05007776,307253,3035262,Bombax ceiba,,68,16,2
23349,27.43112116,85.05329703,307578,3035694,Cedrela toona,,48,24,1
23350,27.42872514,85.04991358,307239,3035433,Abies spp,,91,25,2
23351,27.43178931,85.05411478,307660,3035766,Acacia catechu,,59,22,1
23352,27.43255047,85.05215626,307468,3035854,Adina cardifolia,,63,28,1
23353,27.42250217,85.05098319,307334,3034742,Albizia spp,,48,24,4
23354,27.43106794,85.0531541,307564,3035688,Alnus nepalensis,,75,27,1
23355,27.4272121,85.05478946,307719,3035258,Anogeissus latifolia,,54,29,4
23356,27.43263386,85.04768395,307026,3035870,Bombax ceiba,,84,20,2
23357,27.43190602,85.05013009,307266,3035786,Cedrela toona,,33,28,2
23358,27.4265997,85.04897208,307143,3035199,Dalbergia sissoo,,12,18,1
23359,27.42924562,85.05218005,307464,3035488,Eugenia Jambolana,,18,20,4
23360,27.43145462,85.05323658,307573,3035731,Hymenodictyon excelsum,,66,17,4
23361,27.43055008,85.0486823,307121,3035638,Lagerstroemia parviflora,,66,29,2
23362,27.42638192,85.04753787,307000,3035177,Michelia champaca,,36,25,4
23363,27.43274183,85.0524228,307494,3035875,Pinus roxburghii,,96,17,2
23364,27.42999127,85.05297719,307544,3035569,Pinus wallichiana,,19,29,2
23365,27.42794966,85.04869665,307118,3035349,Quercus spp,,97,17,4
23366,27.43022532,85.05336307,307583,3035594,Schima wallichii,,17,23,3
23367,27.43599343,85.05072021,307332,3036237,Shorea robusta,,38,20,1
23368,27.43176521,85.05297243,307547,3035766,Terminalia alata,,11,18,4
23369,27.43230056,85.04776996,307034,3035833,Trewia nudiflora,,28,24,3
23370,27.43321902,85.05038467,307294,3035931,Tsuga spp,,33,29,4
23371,27.4272464,85.05020734,307266,3035269,Terai spp,,40,18,1
23372,27.42798555,85.04771658,307021,3035355,Hill spp,,94,20,3
23373,27.42875624,85.05199525,307445,3035434,Abies spp,,82,22,3
23374,27.427516,85.04700623,306950,3035304,Acacia catechu,,13,29,1
23375,27.42835986,85.04708287,306959,3035397,Adina cardifolia,,92,26,1
23376,27.4308335,85.04887081,307140,3035669,Albizia spp,,85,23,2
23377,27.43557225,85.04961127,307221,3036193,Alnus nepalensis,,75,23,1
23378,27.43098215,85.04932066,307185,3035684,Anogeissus latifolia,,29,24,1
23379,27.43308172,85.04913515,307170,3035917,Bombax ceiba,,40,25,4
23380,27.43069254,85.04839993,307093,3035654,Cedrela toona,,25,16,1
23381,27.42825458,85.05364494,307607,3035375,Dalbergia sissoo,,42,28,2
23382,27.43010934,85.05334993,307582,3035581,Eugenia Jambolana,,12,21,4
23383,27.42981114,85.04729979,306983,3035558,Hymenodictyon excelsum,,91,15,3
23384,27.4254131,85.05199574,307439,3035063,Lagerstroemia parviflora,,52,22,2
23385,27.43135002,85.0463269,306889,3035730,Michelia champaca,,89,21,3
23386,27.42673061,85.04901634,307147,3035214,Pinus roxburghii,,56,19,4
23387,27.43200323,85.0477968,307036,3035800,Pinus wallichiana,,10,21,1
23388,27.42972691,85.0466838,306922,3035549,Quercus spp,,29,28,1
23389,27.42951548,85.05289302,307535,3035516,Schima wallichii,,20,18,2
23390,27.42861579,85.05646981,307887,3035411,Shorea robusta,,25,21,3
23391,27.42942313,85.04983688,307233,3035511,Terminalia alata,,76,29,3
23392,27.43284664,85.04809497,307067,3035893,Trewia nudiflora,,68,15,1
23393,27.4311323,85.05375709,307624,3035694,Tsuga spp,,65,30,2
23394,27.42736669,85.0535282,307594,3035277,Terai spp,,61,28,2
23395,27.43167052,85.05085246,307337,3035758,Hill spp,,81,24,3
23396,27.42644324,85.04740956,306988,3035184,Abies spp,,24,26,4
23397,27.42956412,85.04955269,307205,3035527,Acacia catechu,,99,29,1
23398,27.42551983,85.05386115,307624,3035072,Adina cardifolia,,29,19,4
23399,27.42915273,85.0508439,307332,3035479,Albizia spp,,24,20,1
23400,27.43207731,85.04943143,307198,3035806,Alnus nepalensis,,95,25,3
23401,27.43094179,85.04892174,307145,3035681,Anogeissus latifolia,,93,29,1
23402,27.43125825,85.05261928,307511,3035710,Bombax ceiba,,41,29,3
23403,27.43508687,85.05081136,307339,3036137,Cedrela toona,,51,26,4
23404,27.43326552,85.04705154,306964,3035941,Abies spp,,39,30,4
23405,27.42890236,85.052402,307486,3035449,Acacia catechu,,49,22,4
23406,27.43290946,85.04807553,307065,3035900,Adina cardifolia,,65,28,2
23407,27.42815463,85.05468654,307710,3035363,Albizia spp,,87,19,4
23408,27.43262814,85.04690269,306948,3035871,Alnus nepalensis,,78,16,1
23409,27.42773193,85.05068699,307314,3035322,Anogeissus latifolia,,85,30,3
23410,27.43174422,85.04855211,307110,3035770,Bombax ceiba,,96,16,1
23411,27.4288665,85.04696553,306948,3035454,Cedrela toona,,97,25,3
23412,27.426804,85.04967967,307213,3035221,Dalbergia sissoo,,63,22,4
23413,27.42834747,85.05579445,307820,3035382,Eugenia Jambolana,,18,20,3
23414,27.43088796,85.04664495,306920,3035678,Hymenodictyon excelsum,,80,18,4
23415,27.43335018,85.04941596,307198,3035947,Lagerstroemia parviflora,,24,27,4
23416,27.42680597,85.04936684,307182,3035222,Michelia champaca,,43,27,4
23417,27.42953347,85.05181423,307429,3035520,Pinus roxburghii,,23,22,4
23418,27.42766092,85.05327437,307570,3035310,Pinus wallichiana,,94,24,4
23419,27.42960984,85.04844883,307096,3035534,Quercus spp,,10,28,2
23420,27.43068778,85.04971492,307223,3035651,Schima wallichii,,63,30,2
23421,27.43057998,85.05139177,307389,3035637,Shorea robusta,,74,20,3
23422,27.43296176,85.04888584,307145,3035904,Terminalia alata,,44,17,1
23423,27.42952281,85.05049264,307298,3035521,Trewia nudiflora,,20,18,3
23424,27.42610995,85.0533139,307571,3035138,Tsuga spp,,10,27,2
23425,27.42679353,85.05023289,307268,3035219,Terai spp,,95,21,3
23426,27.43134137,85.04776979,307032,3035727,Hill spp,,62,18,2
23427,27.42794179,85.04907046,307155,3035348,Abies spp,,29,16,2
23428,27.4300852,85.04583949,306839,3035590,Acacia catechu,,59,28,2
23429,27.43135754,85.05195174,307445,3035722,Adina cardifolia,,93,26,2
23430,27.43340215,85.0495082,307207,3035952,Albizia spp,,58,23,2
23431,27.4229017,85.0512444,307361,3034786,Alnus nepalensis,,57,18,1
23432,27.42790284,85.04762981,307012,3035346,Anogeissus latifolia,,11,22,3
23433,27.43068846,85.04982112,307234,3035651,Bombax ceiba,,67,16,2
23434,27.4292027,85.04825892,307077,3035489,Cedrela toona,,10,25,1
23435,27.43474616,85.04948873,307208,3036101,Dalbergia sissoo,,44,20,1
23436,27.42595646,85.05164583,307406,3035124,Eugenia Jambolana,,64,19,4
23437,27.43095538,85.04590758,306847,3035687,Hymenodictyon excelsum,,49,18,1
23438,27.43364537,85.04955222,307212,3035979,Lagerstroemia parviflora,,95,26,4
23439,27.43452958,85.04951654,307210,3036077,Michelia champaca,,14,28,1
23440,27.43487401,85.05096383,307354,3036113,Pinus roxburghii,,91,27,4
23441,27.4284077,85.05140632,307386,3035396,Pinus wallichiana,,86,28,4
23442,27.43386199,85.04889521,307148,3036004,Quercus spp,,54,19,1
23443,27.43102877,85.04726795,306982,3035693,Schima wallichii,,29,21,1
23444,27.42864934,85.04706188,306957,3035429,Shorea robusta,,75,19,3
23445,27.42778367,85.0531715,307560,3035324,Terminalia alata,,80,15,4
23446,27.43034806,85.05258485,307506,3035609,Trewia nudiflora,,79,25,1
23447,27.42933706,85.05097258,307345,3035500,Tsuga spp,,98,21,1
23448,27.42696627,85.0552111,307760,3035230,Terai spp,,27,20,3
23449,27.42644839,85.04719673,306967,3035185,Hill spp,,10,27,2
23450,27.43516695,85.04883604,307144,3036149,Abies spp,,24,16,1
23451,27.42662821,85.05177967,307420,3035198,Acacia catechu,,28,30,3
23452,27.42552397,85.05255424,307495,3035075,Adina cardifolia,,80,27,1
23453,27.43147539,85.04769858,307025,3035742,Albizia spp,,75,21,2
23454,27.42849243,85.04847098,307096,3035410,Alnus nepalensis,,18,26,2
23455,27.43247153,85.04827771,307084,3035851,Anogeissus latifolia,,41,21,4
23456,27.42593812,85.05422266,307661,3035118,Bombax ceiba,,49,21,1
23457,27.43275083,85.05093118,307347,3035878,Cedrela toona,,64,17,1
23458,27.43410429,85.0494767,307206,3036030,Abies spp,,74,16,1
23459,27.43186768,85.04643958,306901,3035787,Acacia catechu,,69,25,2
23460,27.42738578,85.04656586,306906,3035290,Adina cardifolia,,82,20,2
23461,27.42781955,85.05151082,307396,3035331,Albizia spp,,74,26,2
23462,27.42821785,85.04755049,307005,3035381,Alnus nepalensis,,52,21,2
23463,27.42992457,85.05569135,307813,3035557,Anogeissus latifolia,,98,27,4
23464,27.42904627,85.05325375,307570,3035464,Bombax ceiba,,100,23,1
23465,27.43030283,85.05199374,307448,3035605,Cedrela toona,,42,30,2
23466,27.42816729,85.04732936,306983,3035376,Dalbergia sissoo,,71,29,2
23467,27.42763918,85.05398307,307640,3035307,Eugenia Jambolana,,74,16,2
23468,27.42693958,85.05087819,307332,3035234,Hymenodictyon excelsum,,60,24,3
23469,27.4304339,85.05257678,307506,3035619,Lagerstroemia parviflora,,73,29,4
23470,27.42416502,85.0519084,307429,3034925,Michelia champaca,,28,21,1
23471,27.42679968,85.04833773,307080,3035222,Pinus roxburghii,,60,16,1
23472,27.43101895,85.05404606,307652,3035681,Pinus wallichiana,,28,25,3
23473,27.43225417,85.05144026,307396,3035822,Quercus spp,,63,30,2
23474,27.43386034,85.05000849,307258,3036002,Schima wallichii,,22,22,4
23475,27.428947,85.05476769,307720,3035450,Shorea robusta,,100,23,3
23476,27.43294966,85.04978583,307234,3035902,Terminalia alata,,43,26,4
23477,27.42670847,85.05209399,307451,3035207,Trewia nudiflora,,38,24,3
23478,27.42618543,85.04796154,307042,3035155,Tsuga spp,,22,28,3
23479,27.43296779,85.05141551,307395,3035901,Terai spp,,33,22,4
23480,27.42713338,85.04916494,307163,3035258,Hill spp,,34,16,3
23481,27.43176009,85.05022914,307276,3035769,Abies spp,,99,27,1
23482,27.43187048,85.0508866,307341,3035780,Acacia catechu,,35,22,3
23483,27.43331169,85.04996699,307253,3035942,Adina cardifolia,,59,21,3
23484,27.4318343,85.04984172,307238,3035778,Albizia spp,,84,18,3
23485,27.43080837,85.05069243,307320,3035663,Abies spp,,10,29,2
23486,27.42929815,85.05264086,307510,3035493,Acacia catechu,,53,20,2
23487,27.42899405,85.04708498,306960,3035468,Adina cardifolia,,70,19,2
23488,27.43199514,85.05415695,307665,3035789,Albizia spp,,51,25,4
23489,27.4331025,85.04935749,307192,3035919,Alnus nepalensis,,67,16,3
23490,27.43022062,85.05149357,307398,3035597,Anogeissus latifolia,,69,23,2
23491,27.42957873,85.05208298,307455,3035525,Bombax ceiba,,13,24,4
23492,27.42917191,85.05341467,307586,3035477,Cedrela toona,,69,18,3
23493,27.43550078,85.04957632,307218,3036185,Dalbergia sissoo,,90,26,2
23494,27.43354431,85.05129377,307384,3035965,Eugenia Jambolana,,65,21,3
23495,27.42821698,85.0538171,307624,3035371,Hymenodictyon excelsum,,63,24,3
23496,27.43206497,85.0473208,306989,3035807,Lagerstroemia parviflora,,48,26,3
23497,27.4276884,85.04873966,307122,3035320,Michelia champaca,,29,27,3
23498,27.43266821,85.04691901,306950,3035875,Pinus roxburghii,,44,30,1
23499,27.43318667,85.04967214,307223,3035928,Pinus wallichiana,,52,30,2
23500,27.43111398,85.0538019,307628,3035692,Quercus spp,,41,30,1
23501,27.43248451,85.04742542,307000,3035854,Schima wallichii,,26,15,1
23502,27.42742831,85.05161858,307406,3035287,Shorea robusta,,66,28,2
23503,27.42577569,85.0539333,307632,3035100,Terminalia alata,,58,18,3
23504,27.42977665,85.05509904,307754,3035542,Trewia nudiflora,,71,22,2
23505,27.4341657,85.04924799,307183,3036037,Tsuga spp,,16,21,3
23506,27.43272107,85.0489468,307151,3035878,Terai spp,,42,15,4
23507,27.42912672,85.0518604,307433,3035475,Hill spp,,59,30,1
23508,27.42315076,85.05196829,307433,3034813,Abies spp,,84,17,4
23509,27.43131686,85.04593015,306850,3035727,Acacia catechu,,40,21,3
23510,27.42594759,85.05156836,307398,3035123,Adina cardifolia,,79,17,2
23511,27.43298766,85.04689905,306949,3035910,Albizia spp,,76,20,4
23512,27.42614975,85.05415933,307655,3035141,Alnus nepalensis,,34,30,1
23513,27.43342195,85.05181539,307436,3035951,Anogeissus latifolia,,86,25,2
23514,27.43417869,85.04782082,307042,3036041,Bombax ceiba,,34,25,3
23515,27.43008436,85.05577254,307821,3035575,Cedrela toona,,58,24,1
23516,27.42939687,85.05026403,307275,3035507,Dalbergia sissoo,,40,22,4
23517,27.42883015,85.04910597,307160,3035446,Eugenia Jambolana,,96,17,2
23518,27.42911434,85.05123475,307371,3035474,Hymenodictyon excelsum,,50,15,3
23519,27.42876071,85.05571621,307813,3035428,Lagerstroemia parviflora,,28,28,2
23520,27.42763853,85.05610546,307850,3035303,Michelia champaca,,32,18,2
23521,27.43342236,85.04839993,307098,3035956,Pinus roxburghii,,44,25,4
23522,27.42967765,85.04618451,306872,3035545,Pinus wallichiana,,99,15,4
23523,27.43159825,85.04630383,306887,3035757,Quercus spp,,16,20,2
23524,27.42578238,85.05213694,307454,3035104,Schima wallichii,,95,25,1
23525,27.42977762,85.05156666,307405,3035547,Shorea robusta,,57,28,4
23526,27.42963122,85.04589638,306844,3035540,Terminalia alata,,91,28,4
23527,27.4305716,85.05349656,307597,3035632,Trewia nudiflora,,35,15,3
23528,27.43034641,85.04771127,307024,3035616,Tsuga spp,,91,27,2
23529,27.42805669,85.05438888,307681,3035352,Terai spp,,93,16,3
23530,27.43045843,85.04575631,306831,3035632,Hill spp,,45,25,2
23531,27.42703443,85.05313734,307555,3035241,Abies spp,,83,28,1
23532,27.42692807,85.05444256,307684,3035227,Acacia catechu,,40,25,4
23533,27.43249356,85.05230305,307482,3035847,Adina cardifolia,,85,22,1
23534,27.42973407,85.05560941,307804,3035536,Albizia spp,,73,27,2
23535,27.42953797,85.04686937,306940,3035528,Alnus nepalensis,,86,29,2
23536,27.42838969,85.04774105,307024,3035400,Anogeissus latifolia,,39,23,1
23537,27.42954492,85.04623878,306877,3035530,Bombax ceiba,,30,26,1
23538,27.43172344,85.04979692,307233,3035766,Cedrela toona,,57,25,2
23539,27.42535359,85.05365501,307603,3035054,Abies spp,,97,18,4
23540,27.4283827,85.05111325,307357,3035394,Acacia catechu,,74,27,4
23541,27.43101623,85.04790844,307045,3035690,Adina cardifolia,,63,16,1
23542,27.42830145,85.05212811,307458,3035383,Albizia spp,,98,19,4
23543,27.42555952,85.05153683,307394,3035080,Alnus nepalensis,,75,18,3
23544,27.42941369,85.04805948,307057,3035513,Anogeissus latifolia,,80,16,4
23545,27.43059593,85.04951221,307203,3035641,Bombax ceiba,,11,20,2
23546,27.42921998,85.04780176,307031,3035492,Cedrela toona,,96,16,3
23547,27.42757709,85.05372564,307614,3035300,Dalbergia sissoo,,33,30,4
23548,27.42751608,85.04693719,306943,3035304,Eugenia Jambolana,,44,22,3
23549,27.42765276,85.05456267,307697,3035307,Hymenodictyon excelsum,,84,24,4
23550,27.42313227,85.05191779,307428,3034811,Lagerstroemia parviflora,,49,27,4
23551,27.42818515,85.05232105,307476,3035370,Michelia champaca,,25,30,3
23552,27.42879619,85.05150418,307397,3035439,Pinus roxburghii,,86,29,1
23553,27.42482107,85.05211765,307451,3034997,Pinus wallichiana,,11,21,3
23554,27.43403035,85.04961594,307219,3036022,Quercus spp,,87,28,1
23555,27.43281396,85.04665739,306925,3035892,Schima wallichii,,48,19,2
23556,27.43036717,85.0517125,307420,3035613,Shorea robusta,,90,25,2
23557,27.42728122,85.05040386,307285,3035273,Terminalia alata,,82,30,3
23558,27.43111933,85.05105697,307357,3035697,Trewia nudiflora,,52,16,2
23559,27.42617001,85.05142895,307385,3035148,Tsuga spp,,56,15,2
23560,27.42855714,85.04961011,307209,3035415,Terai spp,,93,15,4
23561,27.42793902,85.05688525,307927,3035336,Hill spp,,37,24,3
23562,27.43118308,85.04650845,306907,3035711,Abies spp,,38,20,3
23563,27.43051012,85.05067761,307318,3035630,Acacia catechu,,74,18,2
23564,27.42996004,85.05338272,307585,3035565,Adina cardifolia,,14,28,3
23565,27.43265926,85.04679254,306938,3035874,Albizia spp,,77,17,2
23566,27.42781983,85.04935239,307182,3035334,Alnus nepalensis,,43,15,1
23567,27.43361724,85.04698092,306958,3035980,Anogeissus latifolia,,100,24,3
23568,27.42666067,85.05531031,307769,3035196,Bombax ceiba,,76,28,4
23569,27.43338207,85.04744426,307003,3035953,Cedrela toona,,28,28,3
23570,27.42967203,85.04869285,307120,3035540,Dalbergia sissoo,,44,30,3
23571,27.42926625,85.05203033,307450,3035490,Eugenia Jambolana,,59,15,2
23572,27.42417198,85.05160819,307399,3034926,Hymenodictyon excelsum,,87,29,2
23573,27.43243489,85.04832016,307088,3035847,Lagerstroemia parviflora,,58,28,1
23574,27.42438962,85.05256384,307494,3034949,Michelia champaca,,56,19,3
23575,27.43228942,85.04894609,307150,3035830,Pinus roxburghii,,61,28,2
23576,27.43197968,85.05219962,307471,3035790,Pinus wallichiana,,70,28,1
23577,27.42860278,85.05389251,307633,3035414,Quercus spp,,31,25,1
23578,27.43331463,85.0482468,307083,3035945,Schima wallichii,,97,18,4
23579,27.43125297,85.05485682,307732,3035706,Shorea robusta,,10,22,3
23580,27.42773409,85.05385999,307628,3035317,Terminalia alata,,58,25,3
23581,27.42917647,85.05263623,307509,3035479,Trewia nudiflora,,53,29,3
23582,27.42301177,85.05140395,307377,3034798,Tsuga spp,,88,16,2
23583,27.42665993,85.04659062,306907,3035210,Terai spp,,92,20,4
23584,27.43005616,85.04777699,307030,3035584,Hill spp,,42,17,1
23585,27.42812337,85.0511743,307363,3035365,Abies spp,,48,28,2
23586,27.43026762,85.05142398,307391,3035602,Acacia catechu,,64,17,2
23587,27.42759294,85.05493409,307734,3035300,Adina cardifolia,,60,29,3
23588,27.42830588,85.05389637,307632,3035381,Albizia spp,,82,29,4
23589,27.43554606,85.04975112,307235,3036189,Alnus nepalensis,,10,21,3
23590,27.43103153,85.05189738,307440,3035686,Anogeissus latifolia,,59,21,3
23591,27.43097895,85.04681937,306937,3035688,Bombax ceiba,,98,30,4
23592,27.43308126,85.05131015,307385,3035914,Cedrela toona,,99,30,1
23593,27.43045217,85.05528179,307773,3035616,Abies spp,,26,23,2
23594,27.43428425,85.04990899,307249,3036049,Acacia catechu,,79,21,1
23595,27.42831961,85.04823336,307073,3035391,Adina cardifolia,,66,25,3
23596,27.42695518,85.04667307,306916,3035242,Albizia spp,,13,21,1
23597,27.42865679,85.0499304,307241,3035426,Alnus nepalensis,,56,20,1
