latitude,longitude,x,y,Name,species,code,diameter,height_m,class
27.44591403,85.04025012,306314,3037353,Rame kholsa,Hill spp,,21,19,4
27.44878289,85.044463,306735,3037664,Rame kholsa,Abies spp,,49,26,2
27.44530637,85.03995975,306284,3037286,Rame kholsa,Acacia catechu,,10,16,2
27.44383632,85.04657565,306936,3037113,Rame kholsa,Adina cardifolia,,20,27,2
27.44729428,85.03989634,306281,3037507,Rame kholsa,Albizia spp,,41,15,1
27.44563838,85.04118631,306406,3037321,Rame kholsa,Alnus nepalensis,,86,25,1
27.45030885,85.04558392,306849,3037832,Rame kholsa,Anogeissus latifolia,,63,18,4
27.44398399,85.04580233,306859,3037131,Rame kholsa,Bombax ceiba,,40,20,4
27.44529426,85.04371608,306656,3037279,Rame kholsa,Cedrela toona,,23,16,3
27.45383747,85.0430921,306609,3038227,Rame kholsa,Abies spp,,58,27,3
27.44636873,85.04408237,306694,3037397,Rame kholsa,Acacia catechu,,41,29,1
27.44410317,85.04158839,306443,3037150,Rame kholsa,Adina cardifolia,,44,26,4
27.44847909,85.043553,306645,3037632,Rame kholsa,Albizia spp,,68,30,3
27.45308988,85.04082183,306383,3038147,Rame kholsa,Alnus nepalensis,,80,16,2
27.4487051,85.04176271,306468,3037660,Rame kholsa,Anogeissus latifolia,,84,30,4
27.44367514,85.04449988,306730,3037098,Rame kholsa,Bombax ceiba,,80,25,3
27.44016002,85.03704938,305987,3036720,Rame kholsa,Abies spp,,69,23,2
27.44750522,85.03947125,306240,3037531,Rame kholsa,Acacia catechu,,86,23,2
27.45115421,85.0414678,306444,3037932,Rame kholsa,Adina cardifolia,,35,18,3
27.45236659,85.04238798,306537,3038065,Rame kholsa,Albizia spp,,52,19,1
27.44323633,85.0450814,306787,3037049,Rame kholsa,Alnus nepalensis,,59,27,3
27.43859657,85.03662905,305943,3036548,Rame kholsa,Anogeissus latifolia,,31,26,4
27.44590483,85.04531008,306814,3037344,Rame kholsa,Bombax ceiba,,100,17,3
27.44730759,85.04303332,306592,3037503,Rame kholsa,Cedrela toona,,54,21,3
27.4459259,85.04662054,306944,3037344,Rame kholsa,Dalbergia sissoo,,23,30,3
27.44593345,85.0440163,306686,3037349,Rame kholsa,Eugenia Jambolana,,85,30,2
27.44642075,85.03734184,306027,3037414,Rame kholsa,Hymenodictyon excelsum,,64,24,1
27.44266298,85.03713138,306000,3036998,Rame kholsa,Lagerstroemia parviflora,,28,30,1
27.44731681,85.04556726,306842,3037500,Rame kholsa,Michelia champaca,,72,20,2
27.44311693,85.04447986,306727,3037036,Rame kholsa,Pinus roxburghii,,61,23,4
27.45168681,85.03989174,306289,3037993,Rame kholsa,Pinus wallichiana,,71,19,2
27.44955226,85.04438811,306729,3037750,Rame kholsa,Quercus spp,,63,30,4
27.45056263,85.04092767,306389,3037867,Rame kholsa,Schima wallichii,,33,23,4
27.44570924,85.04520736,306804,3037323,Rame kholsa,Shorea robusta,,74,27,3
27.44807684,85.04318622,306608,3037588,Rame kholsa,Terminalia alata,,25,18,4
27.43763057,85.03627234,305906,3036441,Rame kholsa,Trewia nudiflora,,99,16,1
27.44649961,85.03776944,306070,3037422,Rame kholsa,Tsuga spp,,16,16,3
27.4453958,85.03894544,306184,3037298,Rame kholsa,Terai spp,,17,23,2
27.45163672,85.04511514,306805,3037980,Rame kholsa,Hill spp,,11,24,3
27.45256976,85.04043588,306344,3038090,Rame kholsa,Abies spp,,68,16,4
27.4478072,85.04003126,306296,3037563,Rame kholsa,Acacia catechu,,16,18,4
27.44598235,85.04339502,306625,3037356,Rame kholsa,Adina cardifolia,,23,25,4
27.44945725,85.04185126,306478,3037743,Rame kholsa,Albizia spp,,87,30,4
27.45010976,85.04046078,306342,3037818,Rame kholsa,Alnus nepalensis,,59,20,2
27.44265753,85.03887729,306173,3036994,Rame kholsa,Anogeissus latifolia,,99,16,4
27.45474409,85.04146851,306450,3038330,Rame kholsa,Bombax ceiba,,23,16,3
27.44889832,85.03782719,306080,3037687,Rame kholsa,Cedrela toona,,33,18,1
27.44653712,85.0376128,306054,3037426,Rame kholsa,Dalbergia sissoo,,38,25,2
27.44217744,85.03736331,306022,3036943,Rame kholsa,Eugenia Jambolana,,87,18,1
27.4432117,85.04398967,306679,3037048,Rame kholsa,Hymenodictyon excelsum,,92,19,4
27.44700733,85.04205169,306494,3037471,Rame kholsa,Lagerstroemia parviflora,,23,25,3
27.44243697,85.03938239,306222,3036969,Rame kholsa,Michelia champaca,,84,24,2
27.45186462,85.04296274,306593,3038008,Rame kholsa,Pinus roxburghii,,86,17,4
27.44745918,85.03817591,306112,3037527,Rame kholsa,Pinus wallichiana,,67,23,4
27.44375073,85.03929135,306215,3037115,Rame kholsa,Quercus spp,,18,26,4
27.44946773,85.04021738,306317,3037747,Rame kholsa,Schima wallichii,,68,20,4
27.44407435,85.04369268,306651,3037144,Rame kholsa,Shorea robusta,,87,16,2
27.45062253,85.04431662,306724,3037868,Rame kholsa,Terminalia alata,,95,25,3
27.4453349,85.04187348,306473,3037286,Rame kholsa,Trewia nudiflora,,67,21,1
27.445094,85.04049814,306337,3037262,Rame kholsa,Tsuga spp,,79,23,4
27.44758049,85.04408997,306696,3037532,Rame kholsa,Terai spp,,54,19,1
27.45194422,85.04426545,306721,3038015,Rame kholsa,Hill spp,,78,26,3
27.44929417,85.04160999,306454,3037725,Rame kholsa,Abies spp,,16,27,1
27.44465626,85.0462383,306904,3037204,Rame kholsa,Acacia catechu,,34,24,1
27.44835726,85.03980009,306274,3037624,Rame kholsa,Adina cardifolia,,65,20,2
27.44842182,85.04435717,306724,3037624,Rame kholsa,Albizia spp,,35,26,2
27.44453482,85.04538604,306819,3037192,Rame kholsa,Alnus nepalensis,,64,27,2
27.44734572,85.0468807,306972,3037501,Rame kholsa,Anogeissus latifolia,,62,15,1
27.44515212,85.04620286,306901,3037259,Rame kholsa,Bombax ceiba,,97,27,3
27.45129041,85.04098206,306396,3037948,Rame kholsa,Cedrela toona,,52,19,4
27.44564039,85.0377541,306067,3037327,Rame kholsa,Abies spp,,64,30,1
27.444807,85.04065468,306352,3037230,Rame kholsa,Acacia catechu,,99,17,3
27.44993135,85.04215684,306509,3037795,Rame kholsa,Adina cardifolia,,35,17,1
27.44885328,85.03790046,306087,3037682,Rame kholsa,Albizia spp,,50,30,3
27.44669112,85.04199945,306488,3037436,Rame kholsa,Alnus nepalensis,,10,16,4
27.44558594,85.0470746,306988,3037306,Rame kholsa,Anogeissus latifolia,,92,30,3
27.4431345,85.03757179,306044,3037049,Rame kholsa,Bombax ceiba,,66,17,3
27.44361826,85.03747399,306036,3037103,Rame kholsa,Cedrela toona,,35,24,3
27.4462611,85.04198854,306486,3037389,Rame kholsa,Dalbergia sissoo,,25,22,1
27.44542352,85.04162407,306449,3037297,Rame kholsa,Eugenia Jambolana,,18,22,3
27.44953713,85.04671056,306959,3037744,Rame kholsa,Hymenodictyon excelsum,,34,25,1
27.4495741,85.04120852,306415,3037757,Rame kholsa,Lagerstroemia parviflora,,85,26,1
27.45099611,85.0410027,306397,3037915,Rame kholsa,Michelia champaca,,52,23,1
27.45162174,85.04036365,306335,3037985,Rame kholsa,Pinus roxburghii,,25,17,4
27.45474592,85.04222106,306524,3038329,Rame kholsa,Pinus wallichiana,,39,22,1
27.44393157,85.04561467,306841,3037125,Rame kholsa,Quercus spp,,73,26,3
27.44450893,85.04503008,306784,3037190,Rame kholsa,Schima wallichii,,27,26,1
27.44320622,85.04525058,306804,3037045,Rame kholsa,Shorea robusta,,83,29,2
27.45562209,85.04325217,306628,3038424,Rame kholsa,Terminalia alata,,20,16,1
27.45001127,85.04475917,306767,3037800,Rame kholsa,Trewia nudiflora,,56,25,3
27.44594206,85.03870925,306162,3037359,Rame kholsa,Tsuga spp,,17,18,2
27.44894503,85.04673225,306960,3037679,Rame kholsa,Terai spp,,97,30,1
27.44685987,85.04032464,306323,3037458,Rame kholsa,Hill spp,,60,29,3
27.44651952,85.04283563,306571,3037416,Rame kholsa,Abies spp,,43,29,2
27.44424154,85.04213989,306498,3037165,Rame kholsa,Acacia catechu,,18,22,3
27.45337656,85.0407439,306376,3038179,Rame kholsa,Adina cardifolia,,12,28,1
27.44590589,85.03855217,306146,3037355,Rame kholsa,Albizia spp,,25,27,1
27.45329171,85.0427785,306577,3038167,Rame kholsa,Alnus nepalensis,,19,18,3
27.4483037,85.04304633,306595,3037613,Rame kholsa,Anogeissus latifolia,,69,16,4
27.44921137,85.04643364,306931,3037709,Rame kholsa,Bombax ceiba,,78,23,2
27.44554674,85.04302917,306588,3037308,Rame kholsa,Cedrela toona,,72,28,1
27.45301281,85.04394154,306691,3038134,Rame kholsa,Dalbergia sissoo,,35,17,2
27.44446739,85.04015486,306302,3037193,Rame kholsa,Eugenia Jambolana,,74,28,4
27.45169479,85.04059191,306358,3037993,Rame kholsa,Hymenodictyon excelsum,,80,25,1
27.44354228,85.04644084,306922,3037081,Rame kholsa,Lagerstroemia parviflora,,91,27,3
27.45159635,85.04352108,306647,3037978,Rame kholsa,Michelia champaca,,47,24,2
27.44467299,85.04281288,306565,3037212,Rame kholsa,Pinus roxburghii,,89,27,4
27.44626244,85.04419982,306705,3037385,Rame kholsa,Pinus wallichiana,,19,16,4
27.44676033,85.0401653,306307,3037447,Rame kholsa,Quercus spp,,30,15,2
27.45075386,85.04017078,306315,3037889,Rame kholsa,Schima wallichii,,94,15,4
27.44841775,85.04031038,306324,3037630,Rame kholsa,Shorea robusta,,56,19,3
27.45082288,85.04431601,306724,3037891,Rame kholsa,Terminalia alata,,79,15,4
27.44988556,85.0415948,306454,3037791,Rame kholsa,Trewia nudiflora,,80,19,3
27.44566424,85.0417286,306460,3037323,Rame kholsa,Tsuga spp,,24,16,3
27.45268605,85.04235751,306534,3038100,Rame kholsa,Terai spp,,24,26,1
27.45173267,85.04090946,306389,3037997,Rame kholsa,Hill spp,,83,25,1
27.44863493,85.0466051,306947,3037645,Rame kholsa,Abies spp,,47,17,4
27.45529839,85.04170465,306474,3038391,Rame kholsa,Acacia catechu,,35,19,4
27.44506068,85.03910076,306199,3037260,Rame kholsa,Adina cardifolia,,59,26,1
27.45189388,85.04294137,306590,3038011,Rame kholsa,Albizia spp,,43,18,3
27.43996941,85.03778777,306060,3036698,Rame kholsa,Alnus nepalensis,,65,28,2
27.44858554,85.04406502,306696,3037643,Rame kholsa,Anogeissus latifolia,,31,28,2
27.44771016,85.04126271,306417,3037550,Rame kholsa,Bombax ceiba,,71,15,3
27.44710205,85.03897844,306190,3037487,Rame kholsa,Cedrela toona,,62,26,3
27.45025403,85.03938751,306236,3037835,Rame kholsa,Abies spp,,84,19,1
27.44331247,85.04610676,306888,3037056,Rame kholsa,Acacia catechu,,49,30,2
27.45379235,85.04252649,306553,3038222,Rame kholsa,Adina cardifolia,,25,28,1
27.45361871,85.04104731,306406,3038205,Rame kholsa,Albizia spp,,82,27,2
27.44371505,85.0423512,306518,3037106,Rame kholsa,Alnus nepalensis,,65,18,2
27.44754857,85.04218843,306508,3037531,Rame kholsa,Anogeissus latifolia,,78,22,2
27.44144837,85.03930221,306212,3036860,Rame kholsa,Bombax ceiba,,41,20,1
27.44533827,85.04033189,306321,3037289,Rame kholsa,Cedrela toona,,59,30,2
27.451252,85.04390111,306684,3037939,Rame kholsa,Dalbergia sissoo,,85,25,3
27.44515562,85.04380765,306664,3037263,Rame kholsa,Eugenia Jambolana,,71,25,4
27.44909264,85.03909866,306206,3037707,Rame kholsa,Hymenodictyon excelsum,,85,28,1
27.44144914,85.03663735,305949,3036864,Rame kholsa,Lagerstroemia parviflora,,75,25,2
27.44071351,85.037676,306050,3036781,Rame kholsa,Michelia champaca,,98,25,4
27.44910983,85.04068983,306363,3037706,Rame kholsa,Pinus roxburghii,,24,15,3
27.44006501,85.03790816,306072,3036709,Rame kholsa,Pinus wallichiana,,16,21,2
27.45382703,85.04237395,306538,3038226,Rame kholsa,Quercus spp,,63,24,1
27.44573751,85.04109639,306397,3037332,Rame kholsa,Schima wallichii,,69,30,4
27.44296691,85.04122701,306405,3037025,Rame kholsa,Shorea robusta,,90,27,2
27.43792779,85.03616409,305896,3036474,Rame kholsa,Terminalia alata,,58,24,4
27.43981994,85.03616689,305900,3036684,Rame kholsa,Trewia nudiflora,,98,30,4
27.44634572,85.0477637,307057,3037389,Rame kholsa,Tsuga spp,,80,23,3
27.44351212,85.04183784,306467,3037084,Rame kholsa,Terai spp,,29,20,3
27.4465866,85.04244198,306532,3037424,Rame kholsa,Hill spp,,95,28,4
27.44497527,85.03743506,306034,3037253,Rame kholsa,Abies spp,,74,30,2
27.45332292,85.04393395,306691,3038168,Rame kholsa,Acacia catechu,,11,17,2
27.45011534,85.03989379,306286,3037819,Rame kholsa,Adina cardifolia,,90,17,2
27.44749518,85.04487336,306774,3037521,Rame kholsa,Albizia spp,,33,23,1
27.44685005,85.03998809,306290,3037457,Rame kholsa,Alnus nepalensis,,59,22,4
27.44682407,85.03888609,306181,3037456,Rame kholsa,Anogeissus latifolia,,72,28,2
27.4509038,85.03987101,306285,3037906,Rame kholsa,Bombax ceiba,,93,18,2
27.45028163,85.04139721,306435,3037835,Rame kholsa,Cedrela toona,,32,26,3
27.44806109,85.04037568,306330,3037591,Rame kholsa,Dalbergia sissoo,,32,16,4
27.44310485,85.04538496,306817,3037034,Rame kholsa,Eugenia Jambolana,,52,30,1
27.45531747,85.04300607,306603,3038391,Rame kholsa,Hymenodictyon excelsum,,93,23,2
27.44295644,85.04629801,306907,3037016,Rame kholsa,Lagerstroemia parviflora,,81,22,1
27.44368063,85.04409857,306691,3037100,Rame kholsa,Michelia champaca,,68,25,4
27.4458254,85.04455601,306739,3037336,Rame kholsa,Pinus roxburghii,,85,30,1
27.44851429,85.04237092,306528,3037638,Rame kholsa,Pinus wallichiana,,44,25,1
27.44247653,85.03970168,306254,3036973,Rame kholsa,Quercus spp,,10,15,4
27.44876016,85.04462448,306751,3037662,Rame kholsa,Schima wallichii,,89,30,1
27.44368878,85.04334287,306616,3037102,Rame kholsa,Shorea robusta,,29,28,2
27.44410515,85.04616201,306895,3037143,Rame kholsa,Terminalia alata,,63,26,4
27.44475134,85.03991055,306278,3037225,Rame kholsa,Trewia nudiflora,,32,29,3
27.45047971,85.04420403,306713,3037853,Rame kholsa,Tsuga spp,,56,18,1
27.4495621,85.04701945,306990,3037747,Rame kholsa,Terai spp,,30,22,3
27.45261198,85.04149071,306448,3038093,Rame kholsa,Hill spp,,21,28,4
27.44923624,85.04067293,306362,3037720,Rame kholsa,Abies spp,,44,24,4
27.44845093,85.03808306,306104,3037637,Rame kholsa,Acacia catechu,,31,17,2
27.4459288,85.03952678,306242,3037356,Rame kholsa,Adina cardifolia,,76,15,3
27.44451316,85.03741574,306031,3037202,Rame kholsa,Albizia spp,,70,24,4
27.44642652,85.04154174,306443,3037408,Rame kholsa,Alnus nepalensis,,51,25,1
27.45021671,85.04391485,306684,3037824,Rame kholsa,Anogeissus latifolia,,67,29,1
27.44456586,85.04622012,306902,3037194,Rame kholsa,Bombax ceiba,,14,29,3
27.45319891,85.04146232,306447,3038158,Rame kholsa,Cedrela toona,,69,23,3
27.45272642,85.04145344,306445,3038106,Rame kholsa,Abies spp,,79,28,4
27.45211659,85.03994506,306295,3038041,Rame kholsa,Acacia catechu,,63,16,3
27.44306952,85.04052075,306336,3037037,Rame kholsa,Adina cardifolia,,36,29,4
27.45565783,85.04202375,306506,3038430,Rame kholsa,Albizia spp,,66,19,1
27.44443901,85.03830047,306119,3037193,Rame kholsa,Alnus nepalensis,,59,19,4
27.44349331,85.03998303,306283,3037085,Rame kholsa,Anogeissus latifolia,,63,25,3
27.44641686,85.04037671,306327,3037409,Rame kholsa,Bombax ceiba,,87,28,4
27.44656844,85.04064798,306354,3037425,Rame kholsa,Cedrela toona,,30,25,4
27.4464462,85.04569179,306853,3037404,Rame kholsa,Dalbergia sissoo,,80,26,3
27.44332871,85.04413055,306693,3037061,Rame kholsa,Eugenia Jambolana,,69,22,4
27.44552851,85.04296218,306581,3037306,Rame kholsa,Hymenodictyon excelsum,,58,27,4
27.44574217,85.04336237,306621,3037329,Rame kholsa,Lagerstroemia parviflora,,68,30,2
27.44698225,85.03943098,306235,3037473,Rame kholsa,Michelia champaca,,59,23,2
27.44309415,85.03918373,306204,3037042,Rame kholsa,Pinus roxburghii,,90,20,4
27.4452864,85.03784628,306075,3037287,Rame kholsa,Pinus wallichiana,,46,19,2
27.45154034,85.04157435,306455,3037974,Rame kholsa,Quercus spp,,17,22,1
27.44973004,85.04456278,306747,3037769,Rame kholsa,Schima wallichii,,90,28,3
27.444226,85.04628069,306907,3037157,Rame kholsa,Shorea robusta,,29,23,1
27.44837076,85.04080477,306373,3037624,Rame kholsa,Terminalia alata,,77,28,4
27.43822757,85.03610269,305891,3036508,Rame kholsa,Trewia nudiflora,,68,27,1
27.44692202,85.04647847,306931,3037455,Rame kholsa,Tsuga spp,,99,24,1
27.44757688,85.04539757,306826,3037529,Rame kholsa,Terai spp,,72,20,2
27.44834031,85.04779419,307064,3037610,Rame kholsa,Hill spp,,77,17,4
27.44883579,85.04076218,306370,3037676,Rame kholsa,Abies spp,,88,25,4
27.44026358,85.0371636,305999,3036732,Rame kholsa,Acacia catechu,,62,17,1
27.44480067,85.04702474,306982,3037219,Rame kholsa,Adina cardifolia,,23,28,1
27.4417655,85.0392387,306207,3036895,Rame kholsa,Albizia spp,,81,15,4
27.4534942,85.04359649,306658,3038188,Rame kholsa,Abies spp,,92,19,1
27.43971927,85.03650128,305933,3036672,Rame kholsa,Acacia catechu,,89,29,1
27.45309972,85.04212031,306511,3038146,Rame kholsa,Adina cardifolia,,13,20,1
27.45313148,85.04102787,306403,3038152,Rame kholsa,Albizia spp,,48,28,3
27.44561337,85.04387963,306672,3037314,Rame kholsa,Alnus nepalensis,,57,21,2
27.4459808,85.03909232,306200,3037362,Rame kholsa,Anogeissus latifolia,,85,18,3
27.44737242,85.04611387,306896,3037505,Rame kholsa,Bombax ceiba,,84,29,4
27.4487349,85.04659065,306946,3037656,Rame kholsa,Cedrela toona,,41,23,4
27.44745745,85.04379284,306667,3037519,Rame kholsa,Dalbergia sissoo,,44,28,1
27.4465106,85.04312524,306599,3037415,Rame kholsa,Eugenia Jambolana,,49,17,1
27.44814069,85.04384184,306673,3037594,Rame kholsa,Hymenodictyon excelsum,,58,18,1
27.45185576,85.04421305,306716,3038005,Rame kholsa,Lagerstroemia parviflora,,28,16,1
27.44409,85.04271986,306555,3037147,Rame kholsa,Michelia champaca,,29,16,2
27.45428041,85.04325227,306625,3038275,Rame kholsa,Pinus roxburghii,,47,20,2
27.44608144,85.04617057,306900,3037362,Rame kholsa,Pinus wallichiana,,90,19,3
27.44312638,85.04629377,306907,3037035,Rame kholsa,Quercus spp,,69,18,4
27.45382412,85.04128779,306430,3038228,Rame kholsa,Schima wallichii,,13,15,1
27.43935131,85.03666969,305949,3036631,Rame kholsa,Shorea robusta,,46,16,1
27.44577011,85.04590923,306873,3037328,Rame kholsa,Terminalia alata,,78,22,4
27.44916548,85.03988091,306283,3037714,Rame kholsa,Trewia nudiflora,,35,22,4
27.44798343,85.04224991,306515,3037579,Rame kholsa,Tsuga spp,,41,30,2
27.44280114,85.03809222,306095,3037011,Rame kholsa,Terai spp,,51,16,2
27.44255325,85.03895909,306180,3036983,Rame kholsa,Hill spp,,48,16,1
27.45190631,85.03993138,306293,3038017,Rame kholsa,Abies spp,,56,20,2
27.45016559,85.04128196,306423,3037822,Rame kholsa,Acacia catechu,,37,16,3
27.44478029,85.03865164,306154,3037230,Rame kholsa,Adina cardifolia,,60,30,1
27.44869613,85.03989452,306284,3037662,Rame kholsa,Albizia spp,,99,18,3
27.44817313,85.046024,306889,3037594,Rame kholsa,Alnus nepalensis,,57,20,4
27.4485622,85.04759079,307044,3037635,Rame kholsa,Anogeissus latifolia,,97,29,3
27.4435551,85.0451739,306797,3037084,Rame kholsa,Bombax ceiba,,33,24,1
27.44770786,85.04442785,306730,3037545,Rame kholsa,Cedrela toona,,74,22,2
27.4495713,85.04605294,306894,3037749,Rame kholsa,Dalbergia sissoo,,79,20,1
27.4525219,85.04347683,306644,3038080,Rame kholsa,Eugenia Jambolana,,44,17,2
27.45301876,85.04299455,306598,3038136,Rame kholsa,Hymenodictyon excelsum,,69,23,1
27.44483026,85.04370859,306654,3037228,Rame kholsa,Lagerstroemia parviflora,,90,27,2
27.44295209,85.04504028,306782,3037017,Rame kholsa,Michelia champaca,,36,15,1
27.44873134,85.03820896,306117,3037668,Rame kholsa,Pinus roxburghii,,40,17,3
27.44914157,85.04472611,306762,3037704,Rame kholsa,Pinus wallichiana,,74,18,3
27.45003966,85.0402157,306318,3037810,Rame kholsa,Quercus spp,,87,17,3
27.44413621,85.03959214,306246,3037157,Rame kholsa,Schima wallichii,,100,17,4
27.4472456,85.04794899,307077,3037489,Rame kholsa,Shorea robusta,,28,22,2
27.44424097,85.04342202,306625,3037163,Rame kholsa,Terminalia alata,,92,20,2
27.44551263,85.03941982,306231,3037310,Rame kholsa,Trewia nudiflora,,67,24,2
27.4390021,85.03628557,305910,3036593,Rame kholsa,Tsuga spp,,20,20,2
27.44877514,85.0407184,306365,3037669,Rame kholsa,Terai spp,,77,24,2
27.44567229,85.04360361,306645,3037321,Rame kholsa,Hill spp,,42,30,4
27.45175147,85.04265758,306562,3037996,Rame kholsa,Abies spp,,65,18,1
27.44236133,85.03894952,306179,3036961,Rame kholsa,Acacia catechu,,63,22,1
27.45446592,85.04248268,306550,3038297,Rame kholsa,Adina cardifolia,,15,21,2
27.4425867,85.03704839,305992,3036989,Rame kholsa,Albizia spp,,17,19,3
27.45186685,85.04071716,306371,3038012,Rame kholsa,Alnus nepalensis,,52,28,3
27.44449925,85.04382952,306665,3037191,Rame kholsa,Anogeissus latifolia,,97,15,4
27.45208526,85.0444044,306735,3038030,Rame kholsa,Bombax ceiba,,28,18,1
27.45184591,85.04258859,306555,3038007,Rame kholsa,Cedrela toona,,90,17,2
27.44733002,85.04503284,306789,3037502,Rame kholsa,Abies spp,,83,30,2
27.44016691,85.03628722,305912,3036722,Rame kholsa,Acacia catechu,,97,23,3
27.44000794,85.03675879,305959,3036704,Rame kholsa,Adina cardifolia,,37,26,1
27.45107327,85.04364841,306659,3037919,Rame kholsa,Albizia spp,,85,25,3
27.44668427,85.04498414,306783,3037431,Rame kholsa,Alnus nepalensis,,36,16,3
27.45480529,85.0414682,306450,3038336,Rame kholsa,Anogeissus latifolia,,74,24,4
27.44593523,85.03972719,306262,3037356,Rame kholsa,Bombax ceiba,,28,20,1
27.45062146,85.0394823,306246,3037876,Rame kholsa,Cedrela toona,,95,30,2
27.44993175,85.04027635,306324,3037798,Rame kholsa,Dalbergia sissoo,,91,16,1
27.44025114,85.03693043,305976,3036731,Rame kholsa,Eugenia Jambolana,,33,18,3
27.44075785,85.03692257,305976,3036787,Rame kholsa,Hymenodictyon excelsum,,49,23,2
27.44581319,85.04784474,307065,3037330,Rame kholsa,Lagerstroemia parviflora,,35,18,3
